scientific_name,protein_acc,biosample_acc,target_acc,contig_acc,start_on_contig,end_on_contig,strand,element_symbol,element_name,type,scope,subtype,class,subclass,amr_method,pct_ref_coverage,pct_ref_identity,taxgroup_name,strain,serovar,element_length,reference_element_length,align_length,hmm_acc,hmm_description,geo_loc_name,isolation_source,epi_type,host,asm_acc,collection_date,Run,closest_reference_acc,closest_reference_name,rel_asm_cov,contig_coverage,asm_coverage,amrfinderplus_version,amrfinderplus_analysis_type,refgene_db_version,target_data_id,contig_url,protein_url,hierarchy_node
Staphylococcus aureus,HDF5913900.1,SAMN31767790,PDT001566413.1,DAMLMS010000001.1,691639,692934,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M087143,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027755305.1,2020-12-17,SRR22354417,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.9606,512,533,3.11.26,COMBINED,2023-08-08.2,12877839,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/413/DAMLMS010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/591/390/HDF5913900.1.faa.gz,pbp4
Staphylococcus aureus,HDF7968792.1,SAMN31767729,PDT001566445.1,DAMLSZ010000010.1,10143,11438,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M087068,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027768945.1,2020-12-08,SRR22354449,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.970909,267,275,3.11.26,COMBINED,2023-08-08.2,12878139,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/445/DAMLSZ010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/796/879/HDF7968792.1.faa.gz,pbp4
Staphylococcus aureus,HDF5848191.1,SAMN31767727,PDT001566448.1,DAMLLX010000004.1,84320,85615,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M087066,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027754885.1,2020-12-07,SRR22354452,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.97992,244,249,3.11.26,COMBINED,2023-08-08.2,12878169,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/448/DAMLLX010000004.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/584/819/HDF5848191.1.faa.gz,pbp4
Staphylococcus aureus,HDF5840705.1,SAMN31767678,PDT001566465.1,DAMLLW010000012.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M087007,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027754905.1,2020-11-26,SRR22354469,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.852174,196,230,3.11.26,COMBINED,2023-08-08.2,12878339,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/465/DAMLLW010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/584/070/HDF5840705.1.faa.gz,pbp4
Staphylococcus aureus,HDF7041911.1,SAMN31767666,PDT001566479.1,DAMMKF010000010.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M086992,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027763545.1,2020-11-27,SRR22354483,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.746914,121,162,3.11.26,COMBINED,2023-08-08.2,12878479,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/479/DAMMKF010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/704/191/HDF7041911.1.faa.gz,pbp4
Staphylococcus aureus,HDF7952058.1,SAMN31767665,PDT001566480.1,DAMLST010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M086991,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027768885.1,2020-11-27,SRR22354484,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.791855,175,221,3.11.26,COMBINED,2023-08-08.2,12878489,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/480/DAMLST010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/795/205/HDF7952058.1.faa.gz,pbp4
Staphylococcus aureus,HDF5352364.1,SAMN31767660,PDT001566485.1,DAMLFW010000001.1,691644,692939,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M086982,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027751185.1,2020-11-27,SRR22354489,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.888889,208,234,3.11.26,COMBINED,2023-08-08.2,12878539,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/485/DAMLFW010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/535/236/HDF5352364.1.faa.gz,pbp4
Staphylococcus aureus,HDF5846529.1,SAMN31768365,PDT001566495.1,DAMLLV010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M090578,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027754845.1,2021-12-11,SRR22354499,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.0119,255,252,3.11.26,COMBINED,2023-08-08.2,12878639,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/495/DAMLLV010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/584/652/HDF5846529.1.faa.gz,pbp4
Staphylococcus aureus,HDF7949600.1,SAMN31768362,PDT001566498.1,DAMLSS010000012.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M090544,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027768845.1,2021-12-08,SRR22354502,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.981735,430,438,3.11.26,COMBINED,2023-08-08.2,12878669,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/498/DAMLSS010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/794/960/HDF7949600.1.faa.gz,pbp4
Staphylococcus aureus,HDF5348263.1,SAMN31768359,PDT001566501.1,DAMLFV010000010.1,10142,11437,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M090533,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027751025.1,2021-12-07,SRR22354505,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.98913,364,368,3.11.26,COMBINED,2023-08-08.2,12878699,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/501/DAMLFV010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/534/826/HDF5348263.1.faa.gz,pbp4
Staphylococcus aureus,HDF8104869.1,SAMN31768353,PDT001566509.1,DAMLSN010000001.1,691758,693053,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M090505,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027772705.1,2021-12-03,SRR22354513,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.922794,251,272,3.11.26,COMBINED,2023-08-08.2,12878779,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/509/DAMLSN010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/810/486/HDF8104869.1.faa.gz,pbp4
Staphylococcus aureus,HDF5338530.1,SAMN31768342,PDT001566521.1,DAMLFS010000001.1,691792,693087,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M090374,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027750965.1,2021-11-19,SRR22354525,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.912458,271,297,3.11.26,COMBINED,2023-08-08.2,12878899,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/521/DAMLFS010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/533/853/HDF5338530.1.faa.gz,pbp4
Staphylococcus aureus,HDF7322022.1,SAMN31768225,PDT001566543.1,DAMLXE010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M089343,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027766565.1,2021-09-01,SRR22354547,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.99435,176,177,3.11.26,COMBINED,2023-08-08.2,12879119,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/543/DAMLXE010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/732/202/HDF7322022.1.faa.gz,pbp4
Staphylococcus aureus,HDF7572368.1,SAMN31768174,PDT001566563.1,DAMLVL010000010.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M088954,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027765695.1,2021-07-21,SRR22354567,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.848101,201,237,3.11.26,COMBINED,2023-08-08.2,12879319,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/563/DAMLVL010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/757/236/HDF7572368.1.faa.gz,pbp4
Staphylococcus aureus,HDF5759237.1,SAMN31768172,PDT001566565.1,DAMLKX010000012.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M088946,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027754385.1,2021-07-20,SRR22354569,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.811715,194,239,3.11.26,COMBINED,2023-08-08.2,12879339,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/565/DAMLKX010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/575/923/HDF5759237.1.faa.gz,pbp4
Staphylococcus aureus,HDF5767571.1,SAMN31768158,PDT001566580.1,DAMLKV010000009.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M088869,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027754305.1,2021-07-15,SRR22354584,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.859031,195,227,3.11.26,COMBINED,2023-08-08.2,12879489,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/580/DAMLKV010000009.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/576/757/HDF5767571.1.faa.gz,pbp4
Staphylococcus aureus,HDF5781962.1,SAMN31768155,PDT001566585.1,DAMLKS010000013.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M088848,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027754245.1,2021-07-09,SRR22354589,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.827715,221,267,3.11.26,COMBINED,2023-08-08.2,12879539,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/585/DAMLKS010000013.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/578/196/HDF5781962.1.faa.gz,pbp4
Staphylococcus aureus,HDF5331511.1,SAMN31767513,PDT001566604.1,DAMLFP010000011.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M086775,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027750905.1,2020-10-30,SRR22354608,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.751852,203,270,3.11.26,COMBINED,2023-08-08.2,12879729,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/604/DAMLFP010000011.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/533/151/HDF5331511.1.faa.gz,pbp4
Staphylococcus aureus,HDF7704729.1,SAMN31768006,PDT001566606.1,DAMMAP010000014.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M088038,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027767165.1,2021-03-29,SRR22354610,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.784387,211,269,3.11.26,COMBINED,2023-08-08.2,12879749,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/606/DAMMAP010000014.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/770/472/HDF7704729.1.faa.gz,pbp4
Staphylococcus aureus,HDF7296631.1,SAMN31767999,PDT001566613.1,DAMLWU010000010.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M087993,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027766365.1,2021-03-22,SRR22354617,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.790909,174,220,3.11.26,COMBINED,2023-08-08.2,12879819,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/613/DAMLWU010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/729/663/HDF7296631.1.faa.gz,pbp4
Staphylococcus aureus,HDF5775430.1,SAMN31767996,PDT001566617.1,DAMLKL010000006.1,153345,154640,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,RIVM_M087950,,431,431,431,,,Netherlands,not collected,clinical,Homo sapiens,GCA_027754145.1,2021-03-19,SRR22354621,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.935484,261,279,3.11.26,COMBINED,2023-08-08.2,12879859,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1566/617/DAMLKL010000006.1.fna.gz,gs://ncbi-pathogen-proteins/HDF/577/543/HDF5775430.1.faa.gz,pbp4
Staphylococcus aureus,HDH4059442.1,SAMN30142421,PDT001578480.1,DAMTZZ010000007.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_027975685.1,2018-02-07,SRR20821429,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.939024,77,82,3.11.26,COMBINED,2023-08-08.2,12932349,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/480/DAMTZZ010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/405/944/HDH4059442.1.faa.gz,pbp4
Staphylococcus aureus,HDH4021789.1,SAMN30142338,PDT001578488.1,DAMTZM010000046.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_027975145.1,2017-10-04,SRR20821437,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,1.04,26,25,3.11.26,COMBINED,2023-08-08.2,12932429,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/488/DAMTZM010000046.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/402/178/HDH4021789.1.faa.gz,pbp4
Staphylococcus aureus,HDH4013947.1,SAMN30142337,PDT001578489.1,DAMTZL010000010.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_028026135.1,2017-10-04,SRR20821438,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.872549,89,102,3.11.26,COMBINED,2023-08-08.2,12953329,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/489/DAMTZL010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/401/394/HDH4013947.1.faa.gz,pbp4
Staphylococcus aureus,HDH4009325.1,SAMN30142336,PDT001578490.1,DAMTZK010000001.1,39183,40478,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_028026155.1,2017-10-04,SRR20821439,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.897059,61,68,3.11.26,COMBINED,2023-08-08.2,12953339,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/490/DAMTZK010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/400/932/HDH4009325.1.faa.gz,pbp4
Staphylococcus aureus,HDH3956696.1,SAMN30142320,PDT001578508.1,DAMTYS010000008.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_027974745.1,2017-08-31,SRR20821457,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.952941,81,85,3.11.26,COMBINED,2023-08-08.2,12932609,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/508/DAMTYS010000008.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/395/669/HDH3956696.1.faa.gz,pbp4
Staphylococcus aureus,HDH2893599.1,SAMN30142251,PDT001578527.1,DAMTQE010000007.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,nose,clinical,Homo sapiens,GCA_027970785.1,2017-05-10,SRR20821476,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.921053,105,114,3.11.26,COMBINED,2023-08-08.2,12932779,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/527/DAMTQE010000007.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/289/359/HDH2893599.1.faa.gz,pbp4
Staphylococcus aureus,HDH2292729.1,SAMN30142237,PDT001578654.1,DAMTJF010000025.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,ear,clinical,Homo sapiens,GCA_027967525.1,2017-04-06,SRR20821603,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.904762,38,42,3.11.26,COMBINED,2023-08-08.2,12933909,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/654/DAMTJF010000025.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/229/272/HDH2292729.1.faa.gz,pbp4
Staphylococcus aureus,HDH2168671.1,SAMN30142482,PDT001578686.1,DAMTHZ010000003.1,84389,85684,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_027966785.1,2018-05-17,SRR20821635,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.979798,97,99,3.11.26,COMBINED,2023-08-08.2,12934179,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/686/DAMTHZ010000003.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/216/867/HDH2168671.1.faa.gz,pbp4
Staphylococcus aureus,HDH2153991.1,SAMN30142469,PDT001578700.1,DAMTHL010000015.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,sputum,clinical,Homo sapiens,GCA_027966535.1,2018-04-14,SRR20821649,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.954545,84,88,3.11.26,COMBINED,2023-08-08.2,12934309,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/700/DAMTHL010000015.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/215/399/HDH2153991.1.faa.gz,pbp4
Staphylococcus aureus,HDH9988339.1,SAMN30142466,PDT001578703.1,DAMWQU010000018.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_028070135.1,2018-04-12,SRR20821652,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.917808,67,73,3.11.26,COMBINED,2023-08-08.2,12964799,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/703/DAMWQU010000018.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/998/833/HDH9988339.1.faa.gz,pbp4
Staphylococcus aureus,HDH2131467.1,SAMN30142380,PDT001578715.1,DAMTHA010000010.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,skin and soft tissue infection,clinical,Homo sapiens,GCA_027966305.1,2017-11-27,SRR20821664,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.929825,53,57,3.11.26,COMBINED,2023-08-08.2,12934429,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/715/DAMTHA010000010.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/213/146/HDH2131467.1.faa.gz,pbp4
Staphylococcus aureus,HDH2087958.1,SAMN30142367,PDT001578729.1,DAMTGN010000016.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_027966045.1,2017-11-03,SRR20821678,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.946429,53,56,3.11.26,COMBINED,2023-08-08.2,12916149,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/729/DAMTGN010000016.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/208/795/HDH2087958.1.faa.gz,pbp4
Staphylococcus aureus,HDH2034991.1,SAMN30142275,PDT001578747.1,DAMTFV010000001.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,skin and soft tissue infection,clinical,Homo sapiens,GCA_027965685.1,2017-07-11,SRR20821696,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.921569,47,51,3.11.26,COMBINED,2023-08-08.2,12916329,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/747/DAMTFV010000001.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/203/499/HDH2034991.1.faa.gz,pbp4
Staphylococcus aureus,HDH1990982.1,SAMN30142164,PDT001578762.1,DAMTFG010000012.1,10141,11436,-,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_027965405.1,2017-01-04,SRR20821711,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.89011,81,91,3.11.26,COMBINED,2023-08-08.2,12916479,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/762/DAMTFG010000012.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/199/098/HDH1990982.1.faa.gz,pbp4
Staphylococcus aureus,HDH1884604.1,SAMN30142461,PDT001578798.1,DAMTDU010000005.1,84458,85753,+,pbp4_R200L,Staphylococcus aureus cephalosporin resistant Pbp4,AMR,core,POINT,BETA-LACTAM,CEPHALOSPORIN,POINTP,100.0,98.84,Staphylococcus aureus,,,431,431,431,,,Denmark:Copenhagen,,clinical,Homo sapiens,GCA_027964465.1,2018-04-06,SRR20821747,WP_123090655.1,D-alanyl-D-alanine carboxypeptidase,0.987952,82,83,3.11.26,COMBINED,2023-08-08.2,12916839,gs://ncbi-pathogen-assemblies/Staphylococcus_aureus/1578/798/DAMTDU010000005.1.fna.gz,gs://ncbi-pathogen-proteins/HDH/188/460/HDH1884604.1.faa.gz,pbp4
